TIMESTAMP,HEAD_POS_GLB,HEAD_EULER_GLB,CONTROLLER_1_POS_GLB,CONTROLLER_1_EULER_GLB,CONTROLLER_2_POS_GLB,CONTROLLER_2_EULER_GLB
2019-11-11-15-05-24-162000,"[-0.016124963760375977, 1.1322646141052246, 0.35050177574157715]","[13.827672958374023, 3.760418176651001, -4.289417266845703]","[-0.1534583568572998, 0.5652663707733154, 0.6808240413665771]","[1.7814890146255493, -9.8165283203125, -16.649837493896484]","[0.07838273048400879, 0.8558340072631836, 0.6364755630493164]","[4.209611892700195, -0.170964315533638, -51.50657653808594]"
2019-11-11-15-05-24-411000,"[-0.023527145385742188, 1.129992961883545, 0.35254359245300293]","[10.437665939331055, 4.892613410949707, -3.9492347240448]","[-0.15309548377990723, 0.5648766756057739, 0.6800985336303711]","[1.5947028398513794, -9.858987808227539, -16.568571090698242]","[0.07845211029052734, 0.8576782941818237, 0.6356551647186279]","[4.284162998199463, -0.9592156410217285, -51.353271484375]"
2019-11-11-15-05-24-663000,"[-0.028087615966796875, 1.1269079446792603, 0.35446977615356445]","[9.095722198486328, 6.468669891357422, -3.5492846965789795]","[-0.15451884269714355, 0.565406084060669, 0.6809380054473877]","[1.482585072517395, -9.860196113586426, -16.326942443847656]","[0.07587528228759766, 0.8569475412368774, 0.6360552310943604]","[4.196876525878906, -0.9514409899711609, -50.94520568847656]"
2019-11-11-15-05-25-163000,"[-0.023543834686279297, 1.1207681894302368, 0.35540771484375]","[10.16277027130127, 9.260011672973633, -3.774951934814453]","[-0.15456628799438477, 0.5657005310058594, 0.6813468933105469]","[1.8027715682983398, -9.77513313293457, -16.762842178344727]","[0.09343743324279785, 0.8617532253265381, 0.6351721286773682]","[9.58775806427002, -2.5731618404388428, -48.65546798706055]"
2019-11-11-15-05-25-664000,"[-0.024409770965576172, 1.1199954748153687, 0.35592079162597656]","[8.791921615600586, 9.53370189666748, -3.7276487350463867]","[-0.15098810195922852, 0.5634497404098511, 0.6794607639312744]","[1.9696146249771118, -9.638151168823242, -17.05998420715332]","[0.08626818656921387, 0.863728404045105, 0.6358935832977295]","[8.513452529907227, -3.6409835815429688, -46.583431243896484]"
2019-11-11-15-05-25-999000,"[-0.02493739128112793, 1.1203283071517944, 0.356900691986084]","[8.969986915588379, 9.25725269317627, -3.6979806423187256]","[-0.1505136489868164, 0.5627889633178711, 0.679222583770752]","[1.9451065063476562, -9.611889839172363, -16.800830841064453]","[0.08516955375671387, 0.8463324308395386, 0.642289400100708]","[7.2735795974731445, -0.03072185628116131, -49.809356689453125]"
2019-11-11-15-05-26-164000,"[-0.024271249771118164, 1.1201410293579102, 0.35669374465942383]","[8.9010591506958, 9.135444641113281, -3.7748868465423584]","[-0.15097665786743164, 0.5624498128890991, 0.6785500049591064]","[1.851897120475769, -9.628456115722656, -16.734060287475586]","[0.08353710174560547, 0.8457473516464233, 0.6409673690795898]","[7.2472615242004395, -0.08463193476200104, -49.87337875366211]"
2019-11-11-15-05-26-367000,"[-0.024499893188476562, 1.1211938858032227, 0.3565983772277832]","[8.928567886352539, 8.872833251953125, -3.637901782989502]","[-0.14896297454833984, 0.5620712041854858, 0.6777217388153076]","[1.809880256652832, -9.6497163772583, -16.631736755371094]","[0.09264731407165527, 0.8473930358886719, 0.6393592357635498]","[8.840948104858398, 0.8854439854621887, -50.309471130371094]"
2019-11-11-15-05-26-665000,"[-0.02596902847290039, 1.1225666999816895, 0.3561594486236572]","[8.755208969116211, 8.337306022644043, -3.465477228164673]","[-0.14917564392089844, 0.5620416402816772, 0.6771683692932129]","[1.6603740453720093, -9.729108810424805, -16.372455596923828]","[0.09083986282348633, 0.8461591005325317, 0.6408977508544922]","[8.796354293823242, 1.2630425691604614, -50.970481872558594]"
2019-11-11-15-05-26-880000,"[-0.028603553771972656, 1.1236909627914429, 0.3556685447692871]","[7.887932300567627, 7.784945011138916, -3.0981264114379883]","[-0.1521320343017578, 0.5638148784637451, 0.6787846088409424]","[1.4397870302200317, -9.799262046813965, -16.17850685119629]","[0.08947920799255371, 0.8451563119888306, 0.6406581401824951]","[8.506409645080566, 1.4084622859954834, -51.08440017700195]"
2019-11-11-15-05-27-165000,"[-0.03655886650085449, 1.12881600856781, 0.35452938079833984]","[4.076507568359375, 5.325018882751465, -2.791449785232544]","[-0.15372180938720703, 0.5648988485336304, 0.6800131797790527]","[1.4010615348815918, -9.791842460632324, -16.0737361907959]","[0.09095311164855957, 0.8444329500198364, 0.6409392356872559]","[8.780877113342285, 1.4889901876449585, -51.341407775878906]"
2019-11-11-15-05-27-632000,"[-0.04392242431640625, 1.1261974573135376, 0.354175329208374]","[1.1045756340026855, 6.496688365936279, -2.363802909851074]","[-0.15718388557434082, 0.5671401023864746, 0.6828060150146484]","[1.46334969997406, -9.853401184082031, -16.10397720336914]","[0.045416831970214844, 0.850206732749939, 0.6387405395507812]","[-0.47223830223083496, -0.881942868232727, -50.755977630615234]"
2019-11-11-15-05-27-666000,"[-0.04485821723937988, 1.1258901357650757, 0.35419702529907227]","[0.6761197447776794, 6.666367053985596, -2.317922830581665]","[-0.15725421905517578, 0.5671888589859009, 0.6829643249511719]","[1.418171763420105, -9.816309928894043, -16.110044479370117]","[0.04258012771606445, 0.849600076675415, 0.6385073661804199]","[-1.0013771057128906, -0.851042628288269, -50.71729278564453]"
2019-11-11-15-05-28-168000,"[-0.05723428726196289, 1.1240949630737305, 0.35623812675476074]","[-4.582636833190918, 7.339591026306152, -1.8360618352890015]","[-0.15828657150268555, 0.5674829483032227, 0.6835689544677734]","[1.5063563585281372, -9.756279945373535, -15.902116775512695]","[0.035726308822631836, 0.8500187397003174, 0.6395270824432373]","[-1.6500403881072998, -1.320602536201477, -49.87112808227539]"
2019-11-11-15-05-28-668000,"[-0.0536651611328125, 1.1236885786056519, 0.35768961906433105]","[-2.268000841140747, 7.806969165802002, -2.0704386234283447]","[-0.1584606170654297, 0.5674587488174438, 0.6831016540527344]","[1.347015619277954, -9.831759452819824, -15.688216209411621]","[0.04409193992614746, 0.8506045341491699, 0.6391191482543945]","[0.5451300740242004, -1.1587657928466797, -50.20511245727539]"
2019-11-11-15-05-29-168000,"[-0.04009366035461426, 1.1210700273513794, 0.35715246200561523]","[2.3564093112945557, 9.051928520202637, -3.515944480895996]","[-0.1597611904144287, 0.5682985782623291, 0.6840851306915283]","[1.3954792022705078, -9.813553810119629, -15.953018188476562]","[0.049643516540527344, 0.8476357460021973, 0.6367182731628418]","[0.960578203201294, 0.1808777004480362, -50.71604537963867]"
2019-11-11-15-05-29-669000,"[-0.03855538368225098, 1.1198760271072388, 0.3588716983795166]","[2.957829713821411, 9.539443969726562, -3.808067798614502]","[-0.15999388694763184, 0.5686976909637451, 0.6849472522735596]","[1.385148048400879, -9.795448303222656, -15.88265609741211]","[0.04413175582885742, 0.8393497467041016, 0.6385564804077148]","[-0.5909705758094788, 1.5173529386520386, -52.57894515991211]"
2019-11-11-15-05-30-170000,"[-0.03985404968261719, 1.1198745965957642, 0.35826849937438965]","[2.786038875579834, 9.568967819213867, -3.7444167137145996]","[-0.1598808765411377, 0.5686614513397217, 0.6848578453063965]","[1.6291433572769165, -9.746552467346191, -15.861788749694824]","[0.03765559196472168, 0.8548108339309692, 0.6358027458190918]","[-0.9925853610038757, -3.699000358581543, -48.857887268066406]"
2019-11-11-15-05-30-542000,"[-0.038007497787475586, 1.119249701499939, 0.3594224452972412]","[2.808955430984497, 9.794973373413086, -3.9493978023529053]","[-0.156494140625, 0.5662140846252441, 0.6826772689819336]","[1.6376006603240967, -9.611039161682129, -15.951449394226074]","[0.03847980499267578, 0.8366423845291138, 0.6421248912811279]","[-1.0640919208526611, 1.0660427808761597, -50.19320297241211]"
2019-11-11-15-05-30-670000,"[-0.03791069984436035, 1.119140386581421, 0.36008286476135254]","[3.051769256591797, 9.874320030212402, -3.8943982124328613]","[-0.15605711936950684, 0.5659782886505127, 0.6826808452606201]","[1.5906494855880737, -9.635403633117676, -15.92243766784668]","[0.03521466255187988, 0.8359283208847046, 0.6397335529327393]","[-1.1753816604614258, 0.8247827887535095, -50.28273010253906]"
2019-11-11-15-05-30-875000,"[-0.03828001022338867, 1.1200439929962158, 0.35901474952697754]","[3.0392885208129883, 9.647452354431152, -3.8379013538360596]","[-0.15609383583068848, 0.5661671161651611, 0.6819815635681152]","[1.5028750896453857, -9.67948055267334, -15.899733543395996]","[0.04162478446960449, 0.8378218412399292, 0.6371684074401855]","[0.18675440549850464, 1.4442999362945557, -50.487648010253906]"
2019-11-11-15-05-31-171000,"[-0.03777933120727539, 1.1208182573318481, 0.35797882080078125]","[3.2827847003936768, 9.36878776550293, -3.7202935218811035]","[-0.15548133850097656, 0.5655450820922852, 0.6812844276428223]","[1.4725581407546997, -9.74079418182373, -15.864232063293457]","[0.04633975028991699, 0.8400496244430542, 0.6388857364654541]","[0.8030679821968079, 1.54990553855896, -50.98872375488281]"
2019-11-11-15-05-31-389000,"[-0.037719011306762695, 1.12112557888031, 0.35750770568847656]","[3.162980794906616, 9.126688003540039, -3.684725284576416]","[-0.15727567672729492, 0.5663528442382812, 0.6822469234466553]","[1.4012296199798584, -9.757810592651367, -15.818706512451172]","[0.0466465950012207, 0.8393741846084595, 0.6385049819946289]","[0.7187949419021606, 1.6060572862625122, -51.04269027709961]"
2019-11-11-15-05-31-672000,"[-0.03889131546020508, 1.1212228536605835, 0.3583030700683594]","[3.1152377128601074, 9.190080642700195, -3.548166275024414]","[-0.15849089622497559, 0.567719578742981, 0.6829733848571777]","[1.1755374670028687, -9.85654354095459, -15.054094314575195]","[0.04840970039367676, 0.839884877204895, 0.6381487846374512]","[1.217025876045227, 1.520181655883789, -50.84511184692383]"
2019-11-11-15-05-32-120000,"[-0.03806805610656738, 1.1203949451446533, 0.35782885551452637]","[3.150585651397705, 9.360844612121582, -3.6039206981658936]","[-0.15752601623535156, 0.5672380924224854, 0.682889461517334]","[1.519248366355896, -9.766813278198242, -15.439937591552734]","[0.05832529067993164, 0.8462810516357422, 0.6371829509735107]","[3.02439284324646, -0.21441248059272766, -50.81821060180664]"
2019-11-11-15-05-32-173000,"[-0.03786969184875488, 1.120455265045166, 0.3576834201812744]","[3.127115488052368, 9.404731750488281, -3.609227180480957]","[-0.15780949592590332, 0.567495584487915, 0.6830294132232666]","[1.4355604648590088, -9.738283157348633, -15.439233779907227]","[0.05917787551879883, 0.846315860748291, 0.6373026371002197]","[3.2733449935913086, -0.07560203224420547, -50.46470642089844]"
2019-11-11-15-05-32-673000,"[-0.035532474517822266, 1.1207226514816284, 0.35695505142211914]","[3.339937448501587, 9.275626182556152, -3.9180500507354736]","[-0.1534712314605713, 0.5649253129959106, 0.6801433563232422]","[1.6772898435592651, -9.67473316192627, -15.698530197143555]","[0.06001400947570801, 0.8500658273696899, 0.6363434791564941]","[2.999248504638672, -0.9542682766914368, -50.34178161621094]"
2019-11-11-15-05-33-173000,"[-0.0327763557434082, 1.1218944787979126, 0.3565809726715088]","[4.770005226135254, 8.732576370239258, -4.104994773864746]","[-0.15219879150390625, 0.5640836954116821, 0.6791090965270996]","[1.5547634363174438, -9.749715805053711, -15.617687225341797]","[0.06496644020080566, 0.848945140838623, 0.6357300281524658]","[4.329916000366211, -0.4222612679004669, -51.26003646850586]"
2019-11-11-15-05-33-674000,"[-0.002279996871948242, 1.1276735067367554, 0.3464019298553467]","[22.94695281982422, 5.631683349609375, -4.324934005737305]","[-0.15651893615722656, 0.5671041011810303, 0.6814253330230713]","[1.3390367031097412, -9.98095703125, -15.200634956359863]","[0.061978816986083984, 0.8499050140380859, 0.6340487003326416]","[4.054123401641846, -0.03200078383088112, -50.86288070678711]"
2019-11-11-15-05-34-175000,"[-0.020224571228027344, 1.1283243894577026, 0.350308895111084]","[12.787656784057617, 5.380650043487549, -4.689103126525879]","[-0.16305232048034668, 0.5708514451980591, 0.6864666938781738]","[1.371344804763794, -10.002399444580078, -15.31700325012207]","[0.059389352798461914, 0.8507282733917236, 0.633814811706543]","[3.5879218578338623, -0.26859328150749207, -50.64590072631836]"
2019-11-11-15-05-34-676000,"[-0.03889322280883789, 1.1220329999923706, 0.3539261817932129]","[3.3660314083099365, 8.554892539978027, -5.39784574508667]","[-0.16283631324768066, 0.5707621574401855, 0.6864440441131592]","[1.5267390012741089, -9.933298110961914, -15.309744834899902]","[0.055710792541503906, 0.8403406143188477, 0.6360044479370117]","[3.438730239868164, 2.460294246673584, -51.184234619140625]"
2019-11-11-15-05-34-819000,"[-0.0377345085144043, 1.121701717376709, 0.35378360748291016]","[3.726649045944214, 8.598254203796387, -5.435245037078857]","[-0.16125917434692383, 0.5700031518936157, 0.6856272220611572]","[1.6017346382141113, -9.891371726989746, -15.356274604797363]","[0.0563654899597168, 0.8416080474853516, 0.6378395557403564]","[2.9626243114471436, 2.1511390209198, -51.511085510253906]"
2019-11-11-15-05-35-177000,"[-0.03766679763793945, 1.122257947921753, 0.35295820236206055]","[3.7676870822906494, 8.445384979248047, -5.2254180908203125]","[-0.15948700904846191, 0.5688934326171875, 0.6840739250183105]","[1.479926347732544, -9.962509155273438, -15.325267791748047]","[0.059563636779785156, 0.8448834419250488, 0.6414554119110107]","[3.5581822395324707, 1.918696403503418, -50.509132385253906]"
2019-11-11-15-05-35-185000,"[-0.03765273094177246, 1.122292399406433, 0.35295605659484863]","[3.7660937309265137, 8.440320014953613, -5.235639572143555]","[-0.15937542915344238, 0.5686737298965454, 0.6839892864227295]","[1.4616798162460327, -9.96538257598877, -15.293441772460938]","[0.058222055435180664, 0.8442962169647217, 0.6424853801727295]","[3.6200945377349854, 1.7767717838287354, -50.49501419067383]"
2019-11-11-15-05-35-678000,"[-0.03657937049865723, 1.1222217082977295, 0.3530128002166748]","[4.00906229019165, 8.413368225097656, -5.072329044342041]","[-0.15947198867797852, 0.5684043169021606, 0.6831943988800049]","[1.3481225967407227, -10.012436866760254, -15.200190544128418]","[0.05753517150878906, 0.8434162139892578, 0.6359519958496094]","[3.1863181591033936, 1.8577039241790771, -51.483760833740234]"
2019-11-11-15-05-35-698000,"[-0.03637051582336426, 1.1221814155578613, 0.3531913757324219]","[3.972905397415161, 8.422009468078613, -5.080467224121094]","[-0.15949177742004395, 0.5683609247207642, 0.6831867694854736]","[1.3485535383224487, -9.985075950622559, -15.195810317993164]","[0.058031558990478516, 0.843271017074585, 0.636124849319458]","[3.2414517402648926, 1.8079249858856201, -51.47401428222656]"
2019-11-11-15-05-36-178000,"[-0.036635398864746094, 1.121449589729309, 0.35442376136779785]","[3.99857759475708, 8.71898365020752, -4.9373955726623535]","[-0.1622481346130371, 0.5703949928283691, 0.6856489181518555]","[1.2756472826004028, -10.05128002166748, -15.01391887664795]","[0.05919957160949707, 0.8419588804244995, 0.6359360218048096]","[3.3366641998291016, 2.1283817291259766, -51.30917739868164]"
2019-11-11-15-05-36-679000,"[-0.038571834564208984, 1.120841145515442, 0.3527095317840576]","[2.9455018043518066, 9.018080711364746, -4.823795795440674]","[-0.16079306602478027, 0.5780339241027832, 0.6808509826660156]","[1.5783666372299194, -10.961857795715332, -14.939459800720215]","[0.0526125431060791, 0.8434842824935913, 0.636145830154419]","[2.3620457649230957, 1.8040602207183838, -51.32164001464844]"
2019-11-11-15-05-37-180000,"[-0.019804716110229492, 1.1274559497833252, 0.3441934585571289]","[13.61801528930664, 5.964319229125977, -5.05974817276001]","[-0.15484833717346191, 0.581595778465271, 0.6738326549530029]","[1.7190219163894653, -11.995694160461426, -15.023683547973633]","[0.05188632011413574, 0.8468451499938965, 0.634232759475708]","[2.559866189956665, 1.5441581010818481, -50.82029342651367]"
2019-11-11-15-05-37-680000,"[0.002328634262084961, 1.1296666860580444, 0.33290624618530273]","[24.828264236450195, 4.692325115203857, -5.851806163787842]","[-0.15661239624023438, 0.5803289413452148, 0.6732325553894043]","[0.9123522639274597, -11.104253768920898, -15.218758583068848]","[0.05095839500427246, 0.8457465171813965, 0.6300601959228516]","[2.5413787364959717, 1.69633150100708, -50.821258544921875]"
2019-11-11-15-05-38-181000,"[-0.050667762756347656, 1.127562403678894, 0.344332218170166]","[-2.247486114501953, 6.008175373077393, -5.163011074066162]","[-0.15785002708435059, 0.5853811502456665, 0.671966552734375]","[1.3923131227493286, -12.751410484313965, -14.50534725189209]","[0.045122623443603516, 0.8426291942596436, 0.6334593296051025]","[1.8453781604766846, 2.2083394527435303, -50.8526496887207]"
2019-11-11-15-05-38-329000,"[-0.05762505531311035, 1.1235216856002808, 0.3441128730773926]","[-5.547872543334961, 8.037114143371582, -4.831846237182617]","[-0.15660619735717773, 0.5877190828323364, 0.6706507205963135]","[1.825876235961914, -13.126105308532715, -14.930719375610352]","[0.041963815689086914, 0.843076229095459, 0.6319384574890137]","[1.2872140407562256, 1.9523342847824097, -50.94908142089844]"
2019-11-11-15-05-38-682000,"[-0.06189441680908203, 1.118129849433899, 0.34520745277404785]","[-6.651407241821289, 10.80665397644043, -3.515329599380493]","[-0.1580195426940918, 0.5881807804107666, 0.6715011596679688]","[1.8839114904403687, -12.922842025756836, -15.226015090942383]","[0.04350423812866211, 0.8430014848709106, 0.6324834823608398]","[1.8836472034454346, 2.036306858062744, -50.37644577026367]"
2019-11-11-15-05-39-182000,"[-0.04551219940185547, 1.1148306131362915, 0.34847283363342285]","[1.0348503589630127, 12.262879371643066, -4.091467380523682]","[-0.15897655487060547, 0.585693359375, 0.6754453182220459]","[1.4608125686645508, -11.054123878479004, -14.540804862976074]","[0.05011343955993652, 0.8404651880264282, 0.6305453777313232]","[3.3392350673675537, 2.6066174507141113, -50.23936080932617]"
2019-11-11-15-05-39-505000,"[-0.040114402770996094, 1.1147124767303467, 0.34952497482299805]","[2.551809310913086, 12.462485313415527, -4.542569160461426]","[-0.1615447998046875, 0.5792222023010254, 0.675269365310669]","[0.738929808139801, -10.91836929321289, -15.09445858001709]","[0.0515141487121582, 0.8412892818450928, 0.6339190006256104]","[3.6319124698638916, 2.4823410511016846, -50.772552490234375]"
2019-11-11-15-05-39-683000,"[-0.03718972206115723, 1.1148964166641235, 0.34825587272644043]","[3.6168127059936523, 12.392024040222168, -4.423460960388184]","[-0.1606581211090088, 0.5803186893463135, 0.6739578247070312]","[0.8282932043075562, -11.004273414611816, -15.057900428771973]","[0.0538783073425293, 0.8425157070159912, 0.6335761547088623]","[3.147031545639038, 2.6747117042541504, -51.72850799560547]"
2019-11-11-15-05-40-018000,"[-0.037554264068603516, 1.1163145303726196, 0.3469560146331787]","[3.429724931716919, 11.890350341796875, -4.284992694854736]","[-0.15973591804504395, 0.5821895599365234, 0.6726882457733154]","[1.3084993362426758, -11.916748046875, -15.181296348571777]","[0.05533790588378906, 0.8439964056015015, 0.6315388679504395]","[3.2179758548736572, 2.412278890609741, -51.88514709472656]"
2019-11-11-15-05-40-183000,"[-0.03763532638549805, 1.1163489818572998, 0.3474853038787842]","[3.531442165374756, 11.866942405700684, -4.154087066650391]","[-0.15896224975585938, 0.5850188732147217, 0.6731767654418945]","[1.7167744636535645, -12.396265983581543, -15.516608238220215]","[0.05687451362609863, 0.8433442115783691, 0.6314802169799805]","[3.437709331512451, 2.534045457839966, -52.006141662597656]"
2019-11-11-15-05-40-684000,"[-0.03934073448181152, 1.1166974306106567, 0.34874892234802246]","[3.342787742614746, 11.606730461120605, -4.117992401123047]","[-0.15701508522033691, 0.5820602178573608, 0.6722202301025391]","[1.5555717945098877, -11.817620277404785, -15.408472061157227]","[0.05408930778503418, 0.8518821001052856, 0.628136396408081]","[2.9258077144622803, -0.29922470450401306, -51.92902755737305]"
2019-11-11-15-05-40-838000,"[-0.03939342498779297, 1.116660714149475, 0.3498420715332031]","[3.266519546508789, 11.704644203186035, -4.189763069152832]","[-0.1589183807373047, 0.5785642862319946, 0.6743059158325195]","[1.3448162078857422, -11.67604923248291, -15.224559783935547]","[0.05323934555053711, 0.8534818887710571, 0.6291241645812988]","[2.772794485092163, -0.7201183438301086, -52.005126953125]"
2019-11-11-15-05-41-184000,"[-0.0348973274230957, 1.116647720336914, 0.35387635231018066]","[4.943572521209717, 11.298598289489746, -4.3191142082214355]","[-0.15732598304748535, 0.5661618709564209, 0.6806302070617676]","[1.872918725013733, -9.652073860168457, -16.032482147216797]","[0.0620884895324707, 0.8534440994262695, 0.631371021270752]","[3.9057977199554443, -0.9279454946517944, -51.91618347167969]"
2019-11-11-15-05-41-685000,"[-0.03491377830505371, 1.1168036460876465, 0.35706520080566406]","[4.687137603759766, 11.409170150756836, -4.421073913574219]","[-0.15909695625305176, 0.5661345720291138, 0.6803195476531982]","[1.5025337934494019, -9.660265922546387, -15.548928260803223]","[0.059354543685913086, 0.8519940376281738, 0.6328716278076172]","[3.115025520324707, -0.7753056883811951, -51.904991149902344]"
2019-11-11-15-05-42-186000,"[-0.035770416259765625, 1.1181272268295288, 0.35575342178344727]","[4.4866743087768555, 10.806166648864746, -4.272188663482666]","[-0.16009879112243652, 0.5670125484466553, 0.6812081336975098]","[1.3347938060760498, -9.738526344299316, -15.3275785446167]","[0.057533979415893555, 0.8537219762802124, 0.6315770149230957]","[2.6148416996002197, -1.2429602146148682, -51.506126403808594]"
2019-11-11-15-05-42-686000,"[-0.033429861068725586, 1.1188427209854126, 0.35581111907958984]","[5.279592037200928, 10.514525413513184, -4.530036449432373]","[-0.16025972366333008, 0.5669289827346802, 0.6810097694396973]","[1.3102718591690063, -9.723918914794922, -15.343916893005371]","[0.06261897087097168, 0.8530397415161133, 0.6311547756195068]","[3.716337203979492, -0.4993385076522827, -53.05672073364258]"
2019-11-11-15-05-43-186000,"[-0.03352713584899902, 1.1207367181777954, 0.3547098636627197]","[5.406726837158203, 9.597190856933594, -4.4732232093811035]","[-0.16003942489624023, 0.5669643878936768, 0.6815824508666992]","[1.4035836458206177, -9.651837348937988, -15.433111190795898]","[0.06227755546569824, 0.8660379648208618, 0.6286132335662842]","[4.284517288208008, -4.370327949523926, -52.505062103271484]"
2019-11-11-15-05-43-686000,"[-0.03303670883178711, 1.1216744184494019, 0.3537712097167969]","[5.459654808044434, 9.03648853302002, -4.348451614379883]","[-0.15797019004821777, 0.5658674240112305, 0.6802053451538086]","[1.5838513374328613, -9.524691581726074, -15.529895782470703]","[0.06054329872131348, 0.849995493888855, 0.6353757381439209]","[4.202869892120361, -0.9930009245872498, -54.07185745239258]"
2019-11-11-15-05-44-026000,"[-0.03211522102355957, 1.1213390827178955, 0.3537254333496094]","[6.087403774261475, 9.091257095336914, -4.380407810211182]","[-0.15938591957092285, 0.5665642023086548, 0.6812186241149902]","[1.4496254920959473, -9.61313533782959, -15.328783988952637]","[0.0633845329284668, 0.8446146249771118, 0.6323258876800537]","[4.623416423797607, 1.0954723358154297, -54.034175872802734]"
2019-11-11-15-05-44-186000,"[-0.033067941665649414, 1.1218582391738892, 0.3531498908996582]","[5.885274887084961, 9.024527549743652, -4.287827014923096]","[-0.16010594367980957, 0.5670180320739746, 0.6810557842254639]","[1.362315058708191, -9.675806999206543, -15.282201766967773]","[0.0630338191986084, 0.8460028171539307, 0.6318387985229492]","[4.619874477386475, 0.9510725140571594, -53.67200469970703]"
2019-11-11-15-05-44-687000,"[-0.03401637077331543, 1.121030569076538, 0.3538188934326172]","[5.592587947845459, 9.228692054748535, -4.169186115264893]","[-0.16126346588134766, 0.5673927068710327, 0.6818914413452148]","[1.2356659173965454, -9.66873550415039, -15.087638854980469]","[0.0605311393737793, 0.8463889360427856, 0.6322643756866455]","[4.274250030517578, 0.6543135046958923, -52.91999435424805]"
2019-11-11-15-05-44-828000,"[-0.03408956527709961, 1.1210957765579224, 0.3540501594543457]","[5.437681198120117, 9.152791023254395, -4.211773872375488]","[-0.16075444221496582, 0.5671451091766357, 0.6816339492797852]","[1.1933826208114624, -9.680086135864258, -15.12360954284668]","[0.06478285789489746, 0.8492143154144287, 0.6334042549133301]","[4.9323577880859375, 0.48411476612091064, -52.74475860595703]"
2019-11-11-15-05-45-188000,"[-0.032592058181762695, 1.1212369203567505, 0.35293102264404297]","[5.57982873916626, 9.091864585876465, -4.29032039642334]","[-0.1616504192352295, 0.5679123401641846, 0.6827778816223145]","[1.3156474828720093, -9.629939079284668, -15.265079498291016]","[0.06220412254333496, 0.8495165109634399, 0.6341817378997803]","[4.613603591918945, 0.3224050998687744, -53.26549530029297]"
2019-11-11-15-05-45-349000,"[-0.03355598449707031, 1.1214803457260132, 0.35257697105407715]","[5.352494716644287, 9.04672622680664, -4.2672319412231445]","[-0.1607663631439209, 0.5676063299179077, 0.6815767288208008]","[1.393181324005127, -9.639167785644531, -15.295685768127441]","[0.060242652893066406, 0.8485766649246216, 0.6343593597412109]","[4.334503173828125, 0.5573338270187378, -53.08209991455078]"
2019-11-11-15-05-45-689000,"[-0.03371000289916992, 1.120802640914917, 0.35363316535949707]","[5.318984508514404, 9.259965896606445, -4.269119739532471]","[-0.16008734703063965, 0.5668699741363525, 0.681532621383667]","[1.5411994457244873, -9.54167366027832, -15.275599479675293]","[0.05916857719421387, 0.8489603996276855, 0.635028600692749]","[4.056726455688477, 0.5454813838005066, -52.87263870239258]"
2019-11-11-15-05-45-980000,"[-0.03315591812133789, 1.1208933591842651, 0.35338258743286133]","[5.324807167053223, 9.165310859680176, -4.371645450592041]","[-0.16051244735717773, 0.5668551921844482, 0.6815059185028076]","[1.4902050495147705, -9.539188385009766, -15.290786743164062]","[0.056940555572509766, 0.8505556583404541, 0.6338052749633789]","[3.35068678855896, -0.08313408493995667, -52.811859130859375]"
2019-11-11-15-05-46-189000,"[-0.0329136848449707, 1.1210497617721558, 0.352733850479126]","[5.401075839996338, 9.069868087768555, -4.335371017456055]","[-0.1594705581665039, 0.5663787126541138, 0.6808536052703857]","[1.452760934829712, -9.605501174926758, -15.260519027709961]","[0.05851459503173828, 0.8516165018081665, 0.6323268413543701]","[3.449993848800659, -0.39140716195106506, -52.42772674560547]"
2019-11-11-15-05-46-689000,"[-0.0322871208190918, 1.1211611032485962, 0.3520655632019043]","[5.6152567863464355, 9.045095443725586, -4.307568073272705]","[-0.16016745567321777, 0.5671025514602661, 0.6812682151794434]","[1.365654468536377, -9.643160820007324, -15.137338638305664]","[0.05945873260498047, 0.8529342412948608, 0.6305348873138428]","[3.4987971782684326, -0.711401641368866, -52.13608169555664]"
2019-11-11-15-05-47-190000,"[-0.03284597396850586, 1.1212587356567383, 0.35297107696533203]","[5.559747219085693, 9.083056449890137, -4.235079288482666]","[-0.16082453727722168, 0.5671552419662476, 0.6815390586853027]","[1.207756519317627, -9.637967109680176, -14.976061820983887]","[0.058869361877441406, 0.8529691696166992, 0.631148099899292]","[3.649874687194824, -0.6577868461608887, -51.63672637939453]"
2019-11-11-15-05-47-691000,"[-0.033383846282958984, 1.121931791305542, 0.3514823913574219]","[5.574105739593506, 8.752017974853516, -4.2758941650390625]","[-0.16127729415893555, 0.5670634508132935, 0.681891918182373]","[1.3216745853424072, -9.532341957092285, -15.06982135772705]","[0.056177616119384766, 0.8551144599914551, 0.6314084529876709]","[3.2001242637634277, -0.9867781400680542, -51.1469612121582]"
2019-11-11-15-05-48-191000,"[-0.033035993576049805, 1.1222413778305054, 0.35144495964050293]","[5.4769792556762695, 8.646529197692871, -4.322549819946289]","[-0.16074395179748535, 0.5672695636749268, 0.6816411018371582]","[1.3426328897476196, -9.549944877624512, -14.96767520904541]","[0.05911588668823242, 0.8552577495574951, 0.6315855979919434]","[3.7356410026550293, -0.49789658188819885, -51.95280075073242]"
